   1 A14               1.95390E+02 -1.25020E+03  1.23720E+03
   2 A21               1.06149E+03 -7.50200E+02  1.21720E+03
   3 A27              -6.70610E+02  2.49800E+02  1.24060E+03
   4 A28               1.06149E+03  2.49800E+02  1.22010E+03
   5 A35               1.95390E+02  7.49800E+02  1.23030E+03
