-1.312000000000e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-1.310000000000e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-1.308000000000e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-1.306000000000e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-1.304000000000e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-1.302000000000e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-1.300000000000e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-1.298000000000e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-1.296000000000e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-1.294000000000e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-1.292000000000e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-1.290000000000e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-1.288000000000e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-1.286000000000e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-1.284000000000e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-1.282000000000e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-1.280000000000e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-1.278000000000e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-1.276000000000e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-1.274000000000e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-1.272000000000e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-1.270000000000e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-1.268000000000e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-1.266000000000e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-1.264000000000e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-1.262000000000e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-1.260000000000e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-1.258000000000e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-1.256000000000e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-1.254000000000e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-1.252000000000e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-1.250000000000e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-1.248000000000e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-1.246000000000e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-1.244000000000e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-1.242000000000e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-1.240000000000e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-1.238000000000e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-1.236000000000e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-1.234000000000e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-1.232000000000e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-1.230000000000e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-1.228000000000e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-1.226000000000e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-1.224000000000e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-1.222000000000e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-1.220000000000e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-1.218000000000e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-1.216000000000e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-1.214000000000e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-1.212000000000e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-1.210000000000e-07	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
-1.208000000000e-07	8.186668072555e-15	-1.004605944206e-14	2.760768456291e-14
-1.206000000000e-07	3.164087944424e-13	-1.653680623362e-12	2.909932066587e-12
-1.204000000000e-07	-1.436892492995e-11	-2.655478989068e-12	-2.920571124886e-11
-1.202000000000e-07	-1.487846615477e-11	-1.983476996118e-11	-1.807393826086e-11
-1.200000000000e-07	-6.768642520936e-12	2.401449353503e-11	-3.601696163740e-11
-1.198000000000e-07	3.428654192544e-12	4.350533017883e-11	-5.448734482989e-11
-1.196000000000e-07	8.545283672303e-11	9.075014950841e-11	1.003357108763e-10
-1.194000000000e-07	1.234151564463e-11	1.081397725962e-11	3.326266462814e-11
-1.192000000000e-07	-2.553606669603e-11	-5.975922830729e-11	-1.368933883586e-12
-1.190000000000e-07	-7.607295437638e-12	3.474934444940e-11	-4.878048362155e-11
